,kd_sekolah,kurikulum,daerah_khusus,wilayah_bagian,jenis_wilayah,status_wilayah,proporsi_pendidik_min_s1,proporsi_pendidik_sertifikasi,jumlah_peserta_didik,jumlah_pendidik,rasio_pendidik_peserta_didik,jumlah_r_kelas,ketersediaan_internet,ketersediaan_listrik,jumlah_komp_milik,jumlah_perpus,jumlah_rombel,jumlah_siswa_rombel,jumlah_siswa_penerima_PIP,rasio_siswa_penerima_PIP,kd_siswa_an,Apakah kamu perempuan atau laki-laki?,Ada berapa keluarga yang tinggal bersama di rumahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ayahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ibumu?,Apa pekerjaan ayahmu?,Apa pekerjaan ibumu?,Kepemilikan Meja belajar di rumah,Kamar tidur untuk dirimu sendiri (tidak berbagi dengan saudara atau orang lain),Tempat belajar yang tenang di rumah,Listrik dan lampu untuk belajar di rumah pada malam hari,"Komputer, laptop, atau tablet yang bisa kamu pakai untuk keperluan belajar atau tugas sekolah",Kepemilikan perangkat lunak (software atau program komputer) pendidikan,Sambungan ke internet di rumah,"Kepemilikan alat baca buku digital (seperti Kindle, Kobo, dll)","Kepemilikan buku-buku fiksi/sastra seperti novel, kumpulan cerpen, atau kumpulan puisi",Kepemilikan buku-buku tentang sains atau teknologi,"Kepemilikan buku-buku tentang seni, musik, atau desain","Kepemilikan buku-buku tentang bahasa, termasuk kamus",Kepemilikan buku-buku yang bisa membantumu mengerjakan tugas-tugas sekolah,Kepemilikan televisi layar datar,Kepemilikan mobil,Kepemilikan Pendingin Ruangan (AC),"Kepemilikan telepon seluler (handphone) dengan akses internet (misal, smartphone)",Kepemilikan komputer tablet (Tab/iPad),Kpemilikan karya-karya seni (misal: lukisan/patung seni),kelas_nilai_AN
45089,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-276-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SD,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Satu,Tidak ada,Tidak ada,Dua,Tidak ada,Dua,tinggi
45092,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-303-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),SD,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Satu,Dua,rendah
45093,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-312-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMA/SMK,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira lebih dari 100 buku,Tiga atau lebih,Tidak ada,Satu,Tidak ada,Tidak ada,Tidak ada,rendah
45094,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-329-24,Laki-laki,Keluargaku bersama tiga atau lebih keluarga lain,SMP,SMP,Tidak tahu.,Tidak tahu.,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,rendah
45097,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-356-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMP,Tidak Tahu,"Tenaga pemasaran (seperti sales, marketing)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45098,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-365-24,Laki-laki,Keluargaku bersama satu keluarga lain,Master (S2),SMA/SMK,"Tenaga pemasaran (seperti sales, marketing)","Tenaga pemasaran (seperti sales, marketing)",Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Ada,Ada,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Satu,Tidak ada,Satu,Satu,Tidak ada,Tidak ada,rendah
45100,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-383-24,Laki-laki,Keluargaku bersama satu keluarga lain,Tidak Tahu,SMP,"Manajer atau pemimpin/kepala/pejabat di kantor pemerintah, perusahaan BUMN, atau perusahaan swasta.","Pemilik perusahaan besar (seperti pabrik besar, restoran besar, toko dengan banyak cabang, dll.",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Satu,Satu,Satu,Satu,Satu,Satu,rendah
45101,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-392-24,Laki-laki,Keluargaku bersama satu keluarga lain,Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,cukup
45102,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-409-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Satu,Tidak ada,Tiga atau lebih,rendah
45106,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-445-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMP,Tidak tahu.,Tidak tahu.,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Dua,Tidak ada,Tidak ada,Dua,Tidak ada,Tidak ada,cukup
45107,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-454-24,Perempuan,Keluargaku bersama satu keluarga lain,Tidak Tahu,Tidak Tahu,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tiga atau lebih,rendah
45113,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-018-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Dua,Tidak ada,Satu,cukup
45114,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-027-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Tidak tahu.,Tidak tahu.,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45115,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-036-24,Laki-laki,Keluargaku bersama tiga atau lebih keluarga lain,SMA/SMK,SMP,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Anggota militer (TNI/tentara) atau polisi (Polri),Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 26-100 buku,Kira-kira 26-100 buku,Kira-kira 26-100 buku,Kira-kira 26-100 buku,Kira-kira 26-100 buku,Tidak ada,Dua,Satu,Tiga atau lebih,Tidak ada,Satu,rendah
45116,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-045-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMP,Tidak tahu.,"Pemilik perusahaan besar (seperti pabrik besar, restoran besar, toko dengan banyak cabang, dll.",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Satu,Satu,Satu,rendah
45118,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-063-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Satu,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
45119,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-072-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,cukup
45120,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-089-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tiga atau lebih,Satu,Tiga atau lebih,cukup
45121,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-098-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Dua,cukup
45122,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-107-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Pemilik perusahaan besar (seperti pabrik besar, restoran besar, toko dengan banyak cabang, dll.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,rendah
45123,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-116-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tenaga pemasaran (seperti sales, marketing)",Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45124,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-125-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45125,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-134-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45126,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-143-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Satu,Satu,rendah
45127,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-152-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,SD,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,cukup
45128,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-169-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SD,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,rendah
45129,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-178-24,Laki-laki,Keluargaku bersama tiga atau lebih keluarga lain,SMP,SMP,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,Tiga atau lebih,cukup
45130,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-187-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45131,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-196-24,Laki-laki,Keluargaku bersama tiga atau lebih keluarga lain,SMA/SMK,SMA/SMK,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tiga atau lebih,rendah
45132,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-205-24,Laki-laki,Keluargaku bersama dua keluarga lain,SD,Sarjana (S1),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Dua,Tidak ada,cukup
45133,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-214-24,Perempuan,Keluargaku bersama tiga atau lebih keluarga lain,Tidak Tahu,SD,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,rendah
45134,5100410,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,100.0,30.0,121.0,10.0,12.1,9.0,Ada,Ada,4.0,1.0,4.0,76.0,35.0,28.9256198347107,5100410-223-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,Tidak Tahu,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
